ID_spore_formation,ability,type,description,ID_strains,ID_reference,manual_annotation,api_import,last_change
2783,0,,,24023,30971,1,,2017-12-04 12:48:11
2784,0,,,24748,30986,1,,2017-12-04 12:48:11
2785,0,,,24236,31044,1,,2017-12-04 12:48:11
2786,0,,,24237,31044,1,,2017-12-04 12:48:11
2787,0,,,134015,31062,1,,2017-12-04 12:48:11
2788,0,,,134069,31167,1,,2017-12-04 12:48:11
2789,0,,,134055,31147,1,,2017-12-04 12:48:11
2790,0,,,134002,31032,1,,2017-12-04 12:48:11
2791,0,,,134038,31114,1,,2017-12-04 12:48:11
2792,0,,,23811,31007,1,,2017-12-04 12:48:11
2793,0,,,24471,31006,1,,2017-12-04 12:48:11
2794,0,,,24734,31052,1,,2017-12-04 12:48:11
2795,0,,,24735,31052,1,,2017-12-04 12:48:11
2796,0,,,130609,31016,1,,2017-12-04 12:48:11
2797,0,,,23898,31087,1,,2017-12-04 12:48:11
2798,0,,,24667,31120,1,,2017-12-04 12:48:11
2799,0,,,24739,31097,1,,2017-12-04 12:48:11
2800,0,,,132159,31095,1,,2017-12-04 12:48:11
2801,0,,,134057,31151,1,,2017-12-04 12:48:11
2802,0,,,24206,31116,1,,2017-12-04 12:48:11
2803,0,,,134056,31149,1,,2017-12-04 12:48:11
2804,0,,,134067,31166,1,,2017-12-04 12:48:11
2805,0,,,134068,31166,1,,2017-12-04 12:48:11
2806,0,,,134046,31131,1,,2017-12-04 12:48:11
2807,0,,,2322,29604,1,,2017-12-04 12:48:11
2808,0,,,13519,31694,1,,2017-12-04 12:48:11
2809,0,,,348,31661,1,,2017-12-04 12:48:11
2810,0,,,1965,31232,1,,2017-12-04 12:48:11
2811,0,,,24483,30296,1,,2017-12-04 12:48:11
2812,0,,,7475,30029,1,,2017-12-04 12:48:11
2813,0,,,133535,29389,1,,2017-12-04 12:48:11
2814,0,,,133536,29389,1,,2017-12-04 12:48:11
2815,0,,,133752,30397,1,,2017-12-04 12:48:11
2816,0,,,11942,31241,1,,2017-12-04 12:48:11
2817,0,,,5259,30079,1,,2017-12-04 12:48:11
2818,0,,,32902,30290,1,,2017-12-04 12:48:11
2819,0,,,23005,30290,1,,2017-12-04 12:48:11
2820,0,,,133528,29338,1,,2017-12-04 12:48:11
2821,0,,,134306,32345,1,,2017-12-04 12:48:11
2822,0,,,134303,32326,1,,2017-12-04 12:48:11
2823,0,,,7207,32326,1,,2017-12-04 12:48:11
2824,1,,,428,31943,1,,2017-12-04 12:48:11
2825,1,,,430,31943,1,,2017-12-04 12:48:11
2826,1,,,431,31943,1,,2017-12-04 12:48:11
2827,1,,,433,31943,1,,2017-12-04 12:48:11
2828,1,,,432,31943,1,,2017-12-04 12:48:11
2829,1,,,429,31943,1,,2017-12-04 12:48:11
2830,1,,,10810,31838,1,,2017-12-04 12:48:11
2831,1,,,11620,31848,1,,2017-12-04 12:48:11
2832,1,,,7242,29722,1,,2017-12-04 12:48:11
2833,1,,,7243,29722,1,,2017-12-04 12:48:11
2834,1,,,7856,31592,1,,2017-12-04 12:48:11
2835,1,,,16401,29930,1,,2017-12-04 12:48:11
2836,1,,,782,30816,1,,2017-12-04 12:48:11
2837,1,,,1241,31483,1,,2017-12-04 12:48:11
2838,1,,,1240,31483,1,,2017-12-04 12:48:11
2839,1,,,1242,31483,1,,2017-12-04 12:48:11
2840,1,,,1261,31483,1,,2017-12-04 12:48:11
2841,1,,,1222,31483,1,,2017-12-04 12:48:11
2842,1,,,16751,31346,1,,2017-12-04 12:48:11
2843,1,,,16752,31346,1,,2017-12-04 12:48:11
2844,1,,,10775,29922,1,,2017-12-04 12:48:11
2845,1,,,22988,30821,1,,2017-12-04 12:48:11
2846,1,,,1258,30062,1,,2017-12-04 12:48:11
2847,1,,,7982,31287,1,,2017-12-04 12:48:11
2848,1,,,7795,31699,1,,2017-12-04 12:48:11
2849,1,,,1325,30050,1,,2017-12-04 12:48:11
2850,1,,,7850,30136,1,,2017-12-04 12:48:11
2851,1,,,16582,30134,1,,2017-12-04 12:48:11
2852,1,,,134103,31308,1,,2017-12-04 12:48:11
2853,1,,,11836,32076,1,,2017-12-04 12:48:11
2854,1,,,10611,31693,1,,2017-12-04 12:48:11
2855,1,,,10613,31693,1,,2017-12-04 12:48:11
2856,1,,,11608,31377,1,,2017-12-04 12:48:11
2857,1,,,17637,32161,1,,2017-12-04 12:48:11
2858,1,,,13493,32294,1,,2017-12-04 12:48:11
2859,1,,,2853,29002,1,,2017-12-04 12:48:11
2860,1,,,2870,32434,1,,2017-12-04 12:48:11
2861,1,,,10806,31583,1,,2017-12-04 12:48:11
2862,1,,,134115,31406,1,,2017-12-04 12:48:11
2863,1,,,1259,31410,1,,2017-12-04 12:48:11
2864,1,,,1544,32088,1,,2017-12-04 12:48:11
2865,1,,,8012,32506,1,,2017-12-04 12:48:11
2866,1,,,8016,29486,1,,2017-12-04 12:48:11
2867,1,,,7857,31592,1,,2017-12-04 12:48:11
2868,1,,,7858,31592,1,,2017-12-04 12:48:11
2869,1,,,2854,29002,1,,2017-12-04 12:48:11
2870,1,,,8025,31682,1,,2017-12-04 12:48:11
2871,1,,,1519,31809,1,,2017-12-04 12:48:11
2872,1,,,1518,31809,1,,2017-12-04 12:48:11
2873,1,,,11646,29254,1,,2017-12-04 12:48:11
2874,1,,,16414,30145,1,,2017-12-04 12:48:11
2875,1,,,11622,31800,1,,2017-12-04 12:48:11
2876,1,,,11666,31933,1,,2017-12-04 12:48:11
2877,1,,,1255,31929,1,,2017-12-04 12:48:11
2878,1,,,7796,32292,1,,2017-12-04 12:48:11
2879,1,,,547,31957,1,,2017-12-04 12:48:11
2880,1,,,1516,32026,1,,2017-12-04 12:48:11
2881,1,,,11637,28883,1,,2017-12-04 12:48:11
2882,1,,,11636,28883,1,,2017-12-04 12:48:11
2883,1,,,2848,28926,1,,2017-12-04 12:48:11
2884,1,,,11603,32065,1,,2017-12-04 12:48:11
2885,1,,,16563,32160,1,,2017-12-04 12:48:11
2886,1,,,16564,32160,1,,2017-12-04 12:48:11
2887,1,,,10816,32025,1,,2017-12-04 12:48:11
2888,1,,,8013,32385,1,,2017-12-04 12:48:11
2889,1,,,13490,29009,1,,2017-12-04 12:48:11
2890,1,,,134246,32104,1,,2017-12-04 12:48:11
2891,1,,,134247,32104,1,,2017-12-04 12:48:11
2892,1,,,134248,32104,1,,2017-12-04 12:48:11
2893,1,,,134281,32251,1,,2017-12-04 12:48:11
2894,1,,,134373,32653,1,,2017-12-04 12:48:11
2895,1,,,134374,32653,1,,2017-12-04 12:48:11
2896,1,,,134375,32653,1,,2017-12-04 12:48:11
2897,1,,,11852,29377,1,,2017-12-04 12:48:11
2898,1,,,8042,32555,1,,2017-12-04 12:48:11
2899,1,,,17638,32481,1,,2017-12-04 12:48:11
2901,1,,,13272,29650,1,,2017-12-04 12:48:11
2902,1,,,16996,32467,1,,2017-12-04 12:48:11
2903,1,,,16997,32467,1,,2017-12-04 12:48:11
2904,1,,,11450,29510,1,,2017-12-04 12:48:11
2905,1,,,17008,29127,1,,2017-12-04 12:48:11
2907,1,,,17007,29127,1,,2017-12-04 12:48:11
2908,1,,,17013,29127,1,,2017-12-04 12:48:11
2909,1,,,17011,29127,1,,2017-12-04 12:48:11
2910,1,,,17010,29127,1,,2017-12-04 12:48:11
2911,1,,,17012,29127,1,,2017-12-04 12:48:11
2912,1,,,132110,29127,1,,2017-12-04 12:48:11
2913,1,,,16583,28985,1,,2017-12-04 12:48:11
2914,1,,,14405,28936,1,,2017-12-04 12:48:11
2915,1,,,6327,28973,1,,2017-12-04 12:48:11
2916,1,,,1294,29085,1,,2017-12-04 12:48:11
2917,1,,,130718,29139,1,,2017-12-04 12:48:11
2918,1,,,13207,29447,1,,2017-12-04 12:48:11
2919,1,,,13208,29447,1,,2017-12-04 12:48:11
2920,1,,,1570,30028,1,,2017-12-04 12:48:11
2921,1,,,17803,29349,1,,2017-12-04 12:48:11
2922,1,,,8046,29470,1,,2017-12-04 12:48:11
2923,1,,,7845,29270,1,,2017-12-04 12:48:11
2924,1,,,7844,29270,1,,2017-12-04 12:48:11
2925,1,,,16473,29742,1,,2017-12-04 12:48:11
2926,1,,,16474,29742,1,,2017-12-04 12:48:11
2927,1,,,16472,29742,1,,2017-12-04 12:48:11
2928,1,,,13209,29447,1,,2017-12-04 12:48:11
2929,1,,,5970,29502,1,,2017-12-04 12:48:11
2930,1,,,8050,29587,1,,2017-12-04 12:48:11
2931,1,,,11239,29612,1,,2017-12-04 12:48:11
2932,1,,,11655,29840,1,,2017-12-04 12:48:11
2933,1,,,7875,29583,1,,2017-12-04 12:48:11
2934,1,,,133585,29657,1,,2017-12-04 12:48:11
2935,1,,,16479,29705,1,,2017-12-04 12:48:11
2936,1,,,23172,30280,1,,2017-12-04 12:48:11
2937,1,,,13403,29660,1,,2017-12-04 12:48:11
2938,1,,,24209,31098,1,,2017-12-04 12:48:11
2939,1,,,133792,30517,1,,2017-12-04 12:48:11
2940,1,,,133795,30538,1,,2017-12-04 12:48:11
2941,1,,,24458,29812,1,,2017-12-04 12:48:11
2942,1,,,24217,30745,1,,2017-12-04 12:48:11
2943,1,,,23316,30853,1,,2017-12-04 12:48:11
2944,1,,,23317,30853,1,,2017-12-04 12:48:11
2945,1,,,17016,30083,1,,2017-12-04 12:48:11
2946,1,,,7853,30564,1,,2017-12-04 12:48:11
2947,1,,,23149,30624,1,,2017-12-04 12:48:11
2948,1,,,23118,30648,1,,2017-12-04 12:48:11
2949,1,,,23737,30373,1,,2017-12-04 12:48:11
2950,1,,,23123,30512,1,,2017-12-04 12:48:11
2951,1,,,23125,30512,1,,2017-12-04 12:48:11
2952,1,,,23124,30512,1,,2017-12-04 12:48:11
2953,1,,,23741,30506,1,,2017-12-04 12:48:11
2954,1,,,133878,30750,1,,2017-12-04 12:48:11
2955,1,,,133954,30941,1,,2017-12-04 12:48:11
2956,1,,,24287,30943,1,,2017-12-04 12:48:11
2957,1,,,24621,31130,1,,2017-12-04 12:48:11
2958,1,,,133964,30965,1,,2017-12-04 12:48:11
2959,1,,,24651,31040,1,,2017-12-04 12:48:11
2960,1,,,24301,31091,1,,2017-12-04 12:48:11
2961,1,,,16614,29906,1,,2017-12-04 12:48:11
2962,1,,,16615,29906,1,,2017-12-04 12:48:11
2963,1,,,16846,31978,1,,2017-12-04 12:48:11
2964,1,,,134345,32552,1,,2017-12-04 12:48:11
2965,1,,,18080,28967,1,,2017-12-04 12:48:11
2966,1,,,13386,29897,1,,2017-12-04 12:48:11
2967,1,,,133703,30219,1,,2017-12-04 12:48:11
2968,1,,,1537,29961,1,,2017-12-04 12:48:11
2969,1,,,16403,30024,1,,2017-12-04 12:48:11
2970,1,,,11609,31536,1,,2017-12-04 12:48:11
2971,1,,,1226,29923,1,,2017-12-04 12:48:11
2972,1,,,1207,29872,1,,2017-12-04 12:48:11
2973,1,,,11581,30123,1,,2017-12-04 12:48:11
2974,1,,,1257,29918,1,,2017-12-04 12:48:11
2975,1,,,1278,32239,1,,2017-12-04 12:48:11
2976,1,,,545,31594,1,,2017-12-04 12:48:11
2977,1,,,17150,30195,1,,2017-12-04 12:48:11
2978,1,,,1236,31563,1,,2017-12-04 12:48:11
2979,1,,,11215,30001,1,,2017-12-04 12:48:11
2980,1,,,1218,30118,1,,2017-12-04 12:48:11
2981,1,,,554,30118,1,,2017-12-04 12:48:11
2982,1,,,1324,31293,1,,2017-12-04 12:48:11
2983,1,,,434,32186,1,,2017-12-04 12:48:11
2984,1,,,11582,30123,1,,2017-12-04 12:48:11
2985,1,,,7205,31286,1,,2017-12-04 12:48:11
2986,1,,,134087,31222,1,,2017-12-04 12:48:11
2987,1,,,1254,32330,1,,2017-12-04 12:48:11
2988,1,,,1237,31402,1,,2017-12-04 12:48:11
2989,1,,,7985,31344,1,,2017-12-04 12:48:11
2990,1,,,11601,31357,1,,2017-12-04 12:48:11
2991,1,,,11437,31358,1,,2017-12-04 12:48:11
2992,1,,,11401,31358,1,,2017-12-04 12:48:11
2993,1,,,11585,31353,1,,2017-12-04 12:48:11
2994,1,,,16561,31352,1,,2017-12-04 12:48:11
2995,1,,,1232,31484,1,,2017-12-04 12:48:11
2996,1,,,8001,32250,1,,2017-12-04 12:48:11
2997,1,,,8005,32250,1,,2017-12-04 12:48:11
2998,1,,,11071,31526,1,,2017-12-04 12:48:11
2999,1,,,17636,31588,1,,2017-12-04 12:48:11
3000,1,,,17634,31589,1,,2017-12-04 12:48:11
3001,1,,,17635,31589,1,,2017-12-04 12:48:11
3002,1,,,1274,32239,1,,2017-12-04 12:48:11
3003,1,,,4255,31593,1,,2017-12-04 12:48:11
3004,1,,,17375,31587,1,,2017-12-04 12:48:11
3005,1,,,11442,31660,1,,2017-12-04 12:48:11
3006,1,,,5349,31631,1,,2017-12-04 12:48:11
3007,1,,,5350,31631,1,,2017-12-04 12:48:11
3008,1,,,23743,31654,1,,2017-12-04 12:48:11
3009,1,,,1515,31781,1,,2017-12-04 12:48:11
3010,1,,,2832,31559,1,,2017-12-04 12:48:11
3011,1,,,23185,30924,1,,2017-12-04 12:48:11
3012,1,,,8037,32258,1,,2017-12-04 12:48:11
3013,1,,,2847,31891,1,,2017-12-04 12:48:11
3014,1,,,1546,32121,1,,2017-12-04 12:48:11
3015,1,,,1539,32411,1,,2017-12-04 12:48:11
3016,1,,,13825,29369,1,,2017-12-04 12:48:11
3017,1,,,16427,32086,1,,2017-12-04 12:48:11
3018,1,,,13499,32109,1,,2017-12-04 12:48:11
3019,1,,,7841,32009,1,,2017-12-04 12:48:11
3020,1,,,10818,32014,1,,2017-12-04 12:48:11
3021,1,,,559,32594,1,,2017-12-04 12:48:11
3022,1,,,11616,32205,1,,2017-12-04 12:48:11
3023,1,,,1277,32227,1,,2017-12-04 12:48:11
3024,1,,,1548,32212,1,,2017-12-04 12:48:11
3025,1,,,134284,32261,1,,2017-12-04 12:48:11
3026,1,,,12604,32414,1,,2017-12-04 12:48:11
3027,1,,,1281,32450,1,,2017-12-04 12:48:11
3028,1,,,11081,32517,1,,2017-12-04 12:48:11
3029,1,,,11082,32517,1,,2017-12-04 12:48:11
3030,1,,,14408,30642,1,,2017-12-04 12:48:11
3031,1,,,16447,31199,1,,2017-12-04 12:48:11
3032,1,,,16786,28910,1,,2017-12-04 12:48:11
3033,1,,,8015,29417,1,,2017-12-04 12:48:11
3034,1,,,7797,29428,1,,2017-12-04 12:48:11
3035,1,,,13471,29063,1,,2017-12-04 12:48:11
3036,1,,,1229,31214,1,,2017-12-04 12:48:11
3037,1,,,13485,29924,1,,2017-12-04 12:48:11
3038,1,,,16407,31268,1,,2017-12-04 12:48:11
3039,1,,,11607,29886,1,,2017-12-04 12:48:11
3040,1,,,13304,31994,1,,2017-12-04 12:48:11
3041,1,,,13264,32107,1,,2017-12-04 12:48:11
3042,1,,,13486,31254,1,,2017-12-04 12:48:11
3043,1,,,11612,31703,1,,2017-12-04 12:48:11
3044,1,,,11610,31703,1,,2017-12-04 12:48:11
3045,1,,,1512,29980,1,,2017-12-04 12:48:11
3046,1,,,134164,31639,1,,2017-12-04 12:48:11
3047,1,,,11588,29934,1,,2017-12-04 12:48:11
3048,1,,,3199,29952,1,,2017-12-04 12:48:11
3049,1,,,1961,30110,1,,2017-12-04 12:48:11
3050,1,,,131849,30015,1,,2017-12-04 12:48:11
3051,1,,,16395,31389,1,,2017-12-04 12:48:11
3052,1,,,11851,30019,1,,2017-12-04 12:48:11
3053,1,,,11563,30009,1,,2017-12-04 12:48:11
3054,1,,,134155,31575,1,,2017-12-04 12:48:11
3055,1,,,16385,30057,1,,2017-12-04 12:48:11
3056,1,,,16386,30065,1,,2017-12-04 12:48:11
3057,1,,,16410,31264,1,,2017-12-04 12:48:11
3058,1,,,16409,31392,1,,2017-12-04 12:48:11
3059,1,,,134095,31272,1,,2017-12-04 12:48:11
3060,1,,,11579,30113,1,,2017-12-04 12:48:11
3061,1,,,11578,30113,1,,2017-12-04 12:48:11
3062,1,,,11580,30113,1,,2017-12-04 12:48:11
3063,1,,,17993,30092,1,,2017-12-04 12:48:11
3064,1,,,11235,32184,1,,2017-12-04 12:48:11
3065,1,,,11234,32218,1,,2017-12-04 12:48:11
3066,1,,,18062,31907,1,,2017-12-04 12:48:11
3067,1,,,12588,30188,1,,2017-12-04 12:48:11
3068,1,,,13114,30122,1,,2017-12-04 12:48:11
3069,1,,,8026,31465,1,,2017-12-04 12:48:11
3070,1,,,8027,31465,1,,2017-12-04 12:48:11
3071,1,,,1245,31597,1,,2017-12-04 12:48:11
3072,1,,,11217,31248,1,,2017-12-04 12:48:11
3073,1,,,134104,31325,1,,2017-12-04 12:48:11
3074,1,,,425,30160,1,,2017-12-04 12:48:11
3075,1,,,11586,31270,1,,2017-12-04 12:48:11
3076,1,,,14862,31218,1,,2017-12-04 12:48:11
3077,1,,,14861,31218,1,,2017-12-04 12:48:11
3078,1,,,14864,31218,1,,2017-12-04 12:48:11
3079,1,,,14860,31218,1,,2017-12-04 12:48:11
3080,1,,,14863,31218,1,,2017-12-04 12:48:11
3081,1,,,5842,31227,1,,2017-12-04 12:48:11
3082,1,,,5841,31227,1,,2017-12-04 12:48:11
3083,1,,,5840,31227,1,,2017-12-04 12:48:11
3084,1,,,2829,31249,1,,2017-12-04 12:48:11
3085,1,,,13393,31603,1,,2017-12-04 12:48:11
3086,1,,,11044,31633,1,,2017-12-04 12:48:11
3087,1,,,2868,31315,1,,2017-12-04 12:48:11
3088,1,,,11840,31884,1,,2017-12-04 12:48:11
3089,1,,,11831,32137,1,,2017-12-04 12:48:11
3090,1,,,1223,31283,1,,2017-12-04 12:48:11
3091,1,,,8010,31840,1,,2017-12-04 12:48:11
3092,1,,,556,31291,1,,2017-12-04 12:48:11
3093,1,,,16990,31343,1,,2017-12-04 12:48:11
3094,1,,,11589,31327,1,,2017-12-04 12:48:11
3095,1,,,134137,31442,1,,2017-12-04 12:48:11
3096,1,,,1095,31442,1,,2017-12-04 12:48:11
3097,1,,,23706,31322,1,,2017-12-04 12:48:11
3098,1,,,1260,31374,1,,2017-12-04 12:48:11
3099,1,,,1228,31332,1,,2017-12-04 12:48:11
3100,1,,,14867,31330,1,,2017-12-04 12:48:11
3101,1,,,11218,31676,1,,2017-12-04 12:48:11
3102,1,,,11219,31676,1,,2017-12-04 12:48:11
3103,1,,,11221,31676,1,,2017-12-04 12:48:11
3104,1,,,11222,31676,1,,2017-12-04 12:48:11
3105,1,,,11220,31676,1,,2017-12-04 12:48:11
3106,1,,,10800,31341,1,,2017-12-04 12:48:11
3107,1,,,2514,31501,1,,2017-12-04 12:48:11
3108,1,,,1253,31769,1,,2017-12-04 12:48:11
3109,1,,,1244,31506,1,,2017-12-04 12:48:11
3110,1,,,17980,31646,1,,2017-12-04 12:48:11
3111,1,,,23756,31658,1,,2017-12-04 12:48:11
3112,1,,,130606,31393,1,,2017-12-04 12:48:11
3113,1,,,11849,31496,1,,2017-12-04 12:48:11
3114,1,,,11598,31474,1,,2017-12-04 12:48:11
3115,1,,,133559,29521,1,,2017-12-04 12:48:11
3116,1,,,16428,31427,1,,2017-12-04 12:48:11
3117,1,,,11587,31425,1,,2017-12-04 12:48:11
3118,1,,,134179,31714,1,,2017-12-04 12:48:11
3119,1,,,16408,31564,1,,2017-12-04 12:48:11
3120,1,,,1282,32587,1,,2017-12-04 12:48:11
3121,1,,,11113,31469,1,,2017-12-04 12:48:11
3122,1,,,11635,32545,1,,2017-12-04 12:48:11
3123,1,,,11629,32342,1,,2017-12-04 12:48:11
3124,1,,,2831,31519,1,,2017-12-04 12:48:11
3125,1,,,16432,31645,1,,2017-12-04 12:48:11
3126,1,,,16431,31645,1,,2017-12-04 12:48:11
3127,1,,,16429,31645,1,,2017-12-04 12:48:11
3128,1,,,16430,31645,1,,2017-12-04 12:48:11
3129,1,,,11599,31580,1,,2017-12-04 12:48:11
3130,1,,,3924,31729,1,,2017-12-04 12:48:11
3131,1,,,17377,31728,1,,2017-12-04 12:48:11
3132,1,,,12589,31535,1,,2017-12-04 12:48:11
3133,1,,,1273,31900,1,,2017-12-04 12:48:11
3134,1,,,5351,31712,1,,2017-12-04 12:48:11
3135,1,,,11584,31540,1,,2017-12-04 12:48:11
3136,1,,,11828,31544,1,,2017-12-04 12:48:11
3137,1,,,7428,31585,1,,2017-12-04 12:48:11
3138,1,,,10808,31595,1,,2017-12-04 12:48:11
3139,1,,,16914,31611,1,,2017-12-04 12:48:11
3140,1,,,7659,31622,1,,2017-12-04 12:48:11
3141,1,,,11074,31641,1,,2017-12-04 12:48:11
3142,1,,,11075,31641,1,,2017-12-04 12:48:11
3143,1,,,16618,29150,1,,2017-12-04 12:48:11
3144,1,,,1243,31749,1,,2017-12-04 12:48:11
3145,1,,,13261,31605,1,,2017-12-04 12:48:11
3146,1,,,13262,31605,1,,2017-12-04 12:48:11
3147,1,,,11669,29413,1,,2017-12-04 12:48:11
3148,1,,,16406,32070,1,,2017-12-04 12:48:11
3149,1,,,11996,31812,1,,2017-12-04 12:48:11
3150,1,,,11997,31812,1,,2017-12-04 12:48:11
3151,1,,,13258,31616,1,,2017-12-04 12:48:11
3152,1,,,11123,31636,1,,2017-12-04 12:48:11
3153,1,,,13508,31745,1,,2017-12-04 12:48:11
3154,1,,,16416,32609,1,,2017-12-04 12:48:11
3155,1,,,2833,31879,1,,2017-12-04 12:48:11
3156,1,,,134218,31915,1,,2017-12-04 12:48:11
3157,1,,,18037,31715,1,,2017-12-04 12:48:11
3158,1,,,2846,31822,1,,2017-12-04 12:48:11
3159,1,,,16417,29098,1,,2017-12-04 12:48:11
3160,1,,,11829,31690,1,,2017-12-04 12:48:11
3161,1,,,7255,31776,1,,2017-12-04 12:48:11
3162,1,,,17379,29558,1,,2017-12-04 12:48:11
3163,1,,,11847,31678,1,,2017-12-04 12:48:11
3164,1,,,13263,31737,1,,2017-12-04 12:48:11
3165,1,,,2855,29438,1,,2017-12-04 12:48:11
3166,1,,,2856,29438,1,,2017-12-04 12:48:11
3167,1,,,16849,31922,1,,2017-12-04 12:48:11
3168,1,,,14879,31741,1,,2017-12-04 12:48:11
3169,1,,,1498,32349,1,,2017-12-04 12:48:11
3170,1,,,133560,29521,1,,2017-12-04 12:48:11
3171,1,,,1279,32266,1,,2017-12-04 12:48:11
3172,1,,,2851,28944,1,,2017-12-04 12:48:11
3173,1,,,11621,31854,1,,2017-12-04 12:48:11
3174,1,,,16438,31991,1,,2017-12-04 12:48:11
3175,1,,,134267,32208,1,,2017-12-04 12:48:11
3176,1,,,11628,32273,1,,2017-12-04 12:48:11
3177,1,,,1865,31784,1,,2017-12-04 12:48:11
3178,1,,,13398,32578,1,,2017-12-04 12:48:11
3179,1,,,133511,29242,1,,2017-12-04 12:48:11
3180,1,,,13435,32409,1,,2017-12-04 12:48:11
3181,1,,,134249,32116,1,,2017-12-04 12:48:11
3182,1,,,1553,32193,1,,2017-12-04 12:48:11
3183,1,,,11625,32045,1,,2017-12-04 12:48:11
3184,1,,,11448,32035,1,,2017-12-04 12:48:11
3185,1,,,16453,32610,1,,2017-12-04 12:48:11
3186,1,,,16419,32082,1,,2017-12-04 12:48:11
3187,1,,,1275,31826,1,,2017-12-04 12:48:11
3188,1,,,11600,31920,1,,2017-12-04 12:48:11
3189,1,,,13259,31889,1,,2017-12-04 12:48:11
3190,1,,,1284,31190,1,,2017-12-04 12:48:11
3191,1,,,1517,32019,1,,2017-12-04 12:48:11
3192,1,,,2867,31914,1,,2017-12-04 12:48:11
3193,1,,,133510,29234,1,,2017-12-04 12:48:11
3194,1,,,18132,29095,1,,2017-12-04 12:48:11
3195,1,,,13269,29305,1,,2017-12-04 12:48:11
3196,1,,,13397,31973,1,,2017-12-04 12:48:11
3197,1,,,11604,31986,1,,2017-12-04 12:48:11
3198,1,,,16690,31971,1,,2017-12-04 12:48:11
3199,1,,,134320,32427,1,,2017-12-04 12:48:11
3200,1,,,134321,32427,1,,2017-12-04 12:48:11
3201,1,,,16434,32139,1,,2017-12-04 12:48:11
3202,1,,,13460,32568,1,,2017-12-04 12:48:11
3203,1,,,11262,32465,1,,2017-12-04 12:48:11
3204,1,,,16995,32041,1,,2017-12-04 12:48:11
3205,1,,,1556,29021,1,,2017-12-04 12:48:11
3206,1,,,134322,32427,1,,2017-12-04 12:48:11
3207,1,,,16454,28885,1,,2017-12-04 12:48:11
3208,1,,,2869,32243,1,,2017-12-04 12:48:11
3209,1,,,13465,32105,1,,2017-12-04 12:48:11
3210,1,,,11231,32128,1,,2017-12-04 12:48:11
3211,1,,,134251,32119,1,,2017-12-04 12:48:11
3212,1,,,13469,32456,1,,2017-12-04 12:48:11
3213,1,,,13399,32606,1,,2017-12-04 12:48:11
3214,1,,,133428,28914,1,,2017-12-04 12:48:11
3215,1,,,16435,32147,1,,2017-12-04 12:48:11
3216,1,,,11624,32406,1,,2017-12-04 12:48:11
3217,1,,,11064,32405,1,,2017-12-04 12:48:11
3218,1,,,13470,32660,1,,2017-12-04 12:48:11
3219,1,,,11998,32646,1,,2017-12-04 12:48:11
3220,1,,,8030,29217,1,,2017-12-04 12:48:11
3221,1,,,16797,29399,1,,2017-12-04 12:48:11
3222,1,,,2845,32431,1,,2017-12-04 12:48:11
3223,1,,,2852,29052,1,,2017-12-04 12:48:11
3224,1,,,1271,32333,1,,2017-12-04 12:48:11
3225,1,,,11630,32267,1,,2017-12-04 12:48:11
3226,1,,,11631,32267,1,,2017-12-04 12:48:11
3227,1,,,134332,32460,1,,2017-12-04 12:48:11
3228,1,,,11446,29463,1,,2017-12-04 12:48:11
3229,1,,,11445,29463,1,,2017-12-04 12:48:11
3230,1,,,133558,29516,1,,2017-12-04 12:48:11
3231,1,,,15570,32383,1,,2017-12-04 12:48:11
3232,1,,,16445,32383,1,,2017-12-04 12:48:11
3233,1,,,16444,32383,1,,2017-12-04 12:48:11
3234,1,,,134317,32383,1,,2017-12-04 12:48:11
3235,1,,,16446,32383,1,,2017-12-04 12:48:11
3236,1,,,11250,32448,1,,2017-12-04 12:48:11
3237,1,,,11632,32362,1,,2017-12-04 12:48:11
3238,1,,,134280,32248,1,,2017-12-04 12:48:11
3239,1,,,16851,32332,1,,2017-12-04 12:48:11
3240,1,,,2515,29056,1,,2017-12-04 12:48:11
3241,1,,,16847,32338,1,,2017-12-04 12:48:11
3242,1,,,16790,31184,1,,2017-12-04 12:48:11
3243,1,,,2849,28932,1,,2017-12-04 12:48:11
3244,1,,,16464,29266,1,,2017-12-04 12:48:11
3245,1,,,14404,32514,1,,2017-12-04 12:48:11
3246,1,,,11232,32404,1,,2017-12-04 12:48:11
3247,1,,,133429,28915,1,,2017-12-04 12:48:11
3248,1,,,13466,29265,1,,2017-12-04 12:48:11
3249,1,,,13467,32466,1,,2017-12-04 12:48:11
3250,1,,,17764,29073,1,,2017-12-04 12:48:11
3251,1,,,13473,29555,1,,2017-12-04 12:48:11
3252,1,,,10813,32429,1,,2017-12-04 12:48:11
3253,1,,,3919,32425,1,,2017-12-04 12:48:11
3254,1,,,11447,32418,1,,2017-12-04 12:48:11
3255,1,,,11667,32438,1,,2017-12-04 12:48:11
3256,1,,,2850,32527,1,,2017-12-04 12:48:11
3257,1,,,1285,28892,1,,2017-12-04 12:48:11
3258,1,,,11668,29059,1,,2017-12-04 12:48:11
3259,1,,,6672,32497,1,,2017-12-04 12:48:11
3260,1,,,11633,32468,1,,2017-12-04 12:48:11
3261,1,,,11634,32544,1,,2017-12-04 12:48:11
3262,1,,,435,31191,1,,2017-12-04 12:48:11
3263,1,,,16326,29391,1,,2017-12-04 12:48:11
3264,1,,,16468,29391,1,,2017-12-04 12:48:11
3265,1,,,16467,29391,1,,2017-12-04 12:48:11
